,Playlist,Artista,Bytes,Nombre_Album,Formato,Genero
5109,90’s Music,The Tea Party,8183872,Transmission,MPEG audio file,Alternative & Punk
5110,Music,The Tea Party,8183872,Transmission,MPEG audio file,Alternative & Punk
5111,Music,The Tea Party,9543789,Transmission,MPEG audio file,Alternative & Punk
5112,90’s Music,The Tea Party,9543789,Transmission,MPEG audio file,Alternative & Punk
5113,Music,The Tea Party,9543789,Transmission,MPEG audio file,Alternative & Punk
5114,Music,The Tea Party,11085607,Transmission,MPEG audio file,Alternative & Punk
5115,90’s Music,The Tea Party,11085607,Transmission,MPEG audio file,Alternative & Punk
5116,Music,The Tea Party,11085607,Transmission,MPEG audio file,Alternative & Punk
5117,Music,The Who,7409995,My Generation - The Very Best Of The Who,MPEG audio file,Rock
5118,Music,The Who,7409995,My Generation - The Very Best Of The Who,MPEG audio file,Rock
5119,Music,The Who,8604989,My Generation - The Very Best Of The Who,MPEG audio file,Rock
5120,Music,The Who,8604989,My Generation - The Very Best Of The Who,MPEG audio file,Rock
5121,Music,The Who,10141660,My Generation - The Very Best Of The Who,MPEG audio file,Rock
5122,Music,The Who,10141660,My Generation - The Very Best Of The Who,MPEG audio file,Rock
5123,Music,The Who,16855521,My Generation - The Very Best Of The Who,MPEG audio file,Rock
5124,Music,The Who,16855521,My Generation - The Very Best Of The Who,MPEG audio file,Rock
5125,Music,The Who,8078418,My Generation - The Very Best Of The Who,MPEG audio file,Rock
5126,Music,The Who,8078418,My Generation - The Very Best Of The Who,MPEG audio file,Rock
5127,Music,The Who,9458549,My Generation - The Very Best Of The Who,MPEG audio file,Rock
5128,Music,The Who,9458549,My Generation - The Very Best Of The Who,MPEG audio file,Rock
5129,Music,The Who,8602485,My Generation - The Very Best Of The Who,MPEG audio file,Rock
5130,Music,The Who,8602485,My Generation - The Very Best Of The Who,MPEG audio file,Rock
5131,Music,The Who,9900469,My Generation - The Very Best Of The Who,MPEG audio file,Rock
5132,Music,The Who,9900469,My Generation - The Very Best Of The Who,MPEG audio file,Rock
5133,Music,The Who,11160877,My Generation - The Very Best Of The Who,MPEG audio file,Rock
5134,Music,The Who,11160877,My Generation - The Very Best Of The Who,MPEG audio file,Rock
5135,Music,Tim Maia,8749583,Serie Sem Limite (Disc 1),MPEG audio file,Latin
5136,Music,Tim Maia,8749583,Serie Sem Limite (Disc 1),MPEG audio file,Latin
5137,Brazilian Music,Tim Maia,8749583,Serie Sem Limite (Disc 1),MPEG audio file,Latin
5138,Music,Tim Maia,7786824,Serie Sem Limite (Disc 1),MPEG audio file,Latin
5139,Music,Tim Maia,7786824,Serie Sem Limite (Disc 1),MPEG audio file,Latin
5140,Music,Tim Maia,7971147,Serie Sem Limite (Disc 1),MPEG audio file,Latin
5141,Music,Tim Maia,7971147,Serie Sem Limite (Disc 1),MPEG audio file,Latin
5142,Music,Tim Maia,7189874,Serie Sem Limite (Disc 1),MPEG audio file,Latin
5143,Music,Tim Maia,7189874,Serie Sem Limite (Disc 1),MPEG audio file,Latin
5144,Music,Tim Maia,8380077,Serie Sem Limite (Disc 2),MPEG audio file,Latin
5145,Music,Tim Maia,8380077,Serie Sem Limite (Disc 2),MPEG audio file,Latin
5146,Brazilian Music,Tim Maia,8380077,Serie Sem Limite (Disc 2),MPEG audio file,Latin
5147,Music,Tim Maia,7911702,Serie Sem Limite (Disc 2),MPEG audio file,Latin
5148,Music,Tim Maia,7911702,Serie Sem Limite (Disc 2),MPEG audio file,Latin
5149,Brazilian Music,Tim Maia,7911702,Serie Sem Limite (Disc 2),MPEG audio file,Latin
5150,Music,Tim Maia,7914628,Serie Sem Limite (Disc 2),MPEG audio file,Latin
5151,Music,Tim Maia,7914628,Serie Sem Limite (Disc 2),MPEG audio file,Latin
5152,Music,Tim Maia,7251478,Serie Sem Limite (Disc 2),MPEG audio file,Latin
5153,Music,Tim Maia,7251478,Serie Sem Limite (Disc 2),MPEG audio file,Latin
5154,Music,Tim Maia,8455132,Serie Sem Limite (Disc 2),MPEG audio file,Latin
5155,Music,Tim Maia,8455132,Serie Sem Limite (Disc 2),MPEG audio file,Latin
5156,Music,Titãs,10786578,Acústico,MPEG audio file,Alternative & Punk
5157,90’s Music,Titãs,10786578,Acústico,MPEG audio file,Alternative & Punk
5158,Music,Titãs,10786578,Acústico,MPEG audio file,Alternative & Punk
5159,Music,Titãs,7668899,Acústico,MPEG audio file,Alternative & Punk
5160,90’s Music,Titãs,7668899,Acústico,MPEG audio file,Alternative & Punk
5161,Music,Titãs,7668899,Acústico,MPEG audio file,Alternative & Punk
5162,Music,Titãs,7382048,Acústico,MPEG audio file,Alternative & Punk
5163,90’s Music,Titãs,7382048,Acústico,MPEG audio file,Alternative & Punk
5164,Music,Titãs,7382048,Acústico,MPEG audio file,Alternative & Punk
5165,Music,Titãs,7267458,Acústico,MPEG audio file,Alternative & Punk
5166,90’s Music,Titãs,7267458,Acústico,MPEG audio file,Alternative & Punk
5167,Music,Titãs,7267458,Acústico,MPEG audio file,Alternative & Punk
5168,Music,Titãs,9868187,Acústico,MPEG audio file,Alternative & Punk
5169,90’s Music,Titãs,9868187,Acústico,MPEG audio file,Alternative & Punk
5170,Music,Titãs,9868187,Acústico,MPEG audio file,Alternative & Punk
5171,Music,Titãs,8741444,Acústico,MPEG audio file,Alternative & Punk
5172,90’s Music,Titãs,8741444,Acústico,MPEG audio file,Alternative & Punk
5173,Music,Titãs,8741444,Acústico,MPEG audio file,Alternative & Punk
5174,Music,Titãs,8143797,Acústico,MPEG audio file,Alternative & Punk
5175,90’s Music,Titãs,8143797,Acústico,MPEG audio file,Alternative & Punk
5176,Music,Titãs,8143797,Acústico,MPEG audio file,Alternative & Punk
5177,Music,Titãs,7148017,Acústico,MPEG audio file,Alternative & Punk
5178,90’s Music,Titãs,7148017,Acústico,MPEG audio file,Alternative & Punk
5179,Music,Titãs,7148017,Acústico,MPEG audio file,Alternative & Punk
5180,Music,Titãs,7069773,Acústico,MPEG audio file,Alternative & Punk
5181,90’s Music,Titãs,7069773,Acústico,MPEG audio file,Alternative & Punk
5182,Music,Titãs,7069773,Acústico,MPEG audio file,Alternative & Punk
5183,Music,Titãs,9531268,Acústico,MPEG audio file,Alternative & Punk
5184,90’s Music,Titãs,9531268,Acústico,MPEG audio file,Alternative & Punk
5185,Music,Titãs,9531268,Acústico,MPEG audio file,Alternative & Punk
5186,Music,Titãs,9776548,Acústico,MPEG audio file,Alternative & Punk
5187,90’s Music,Titãs,9776548,Acústico,MPEG audio file,Alternative & Punk
5188,Music,Titãs,9776548,Acústico,MPEG audio file,Alternative & Punk
5189,Music,Titãs,8073248,Volume Dois,MPEG audio file,Alternative & Punk
5190,90’s Music,Titãs,8073248,Volume Dois,MPEG audio file,Alternative & Punk
5191,Music,Titãs,8073248,Volume Dois,MPEG audio file,Alternative & Punk
5192,Music,Titãs,7067340,Volume Dois,MPEG audio file,Alternative & Punk
5193,90’s Music,Titãs,7067340,Volume Dois,MPEG audio file,Alternative & Punk
5194,Music,Titãs,7067340,Volume Dois,MPEG audio file,Alternative & Punk
5195,Music,Titãs,7304656,Volume Dois,MPEG audio file,Alternative & Punk
5196,90’s Music,Titãs,7304656,Volume Dois,MPEG audio file,Alternative & Punk
5197,Music,Titãs,7304656,Volume Dois,MPEG audio file,Alternative & Punk
5198,Music,Titãs,7453156,Volume Dois,MPEG audio file,Alternative & Punk
5199,90’s Music,Titãs,7453156,Volume Dois,MPEG audio file,Alternative & Punk
5200,Music,Titãs,7453156,Volume Dois,MPEG audio file,Alternative & Punk
5201,Music,Titãs,8727645,Volume Dois,MPEG audio file,Alternative & Punk
5202,90’s Music,Titãs,8727645,Volume Dois,MPEG audio file,Alternative & Punk
5203,Music,Titãs,8727645,Volume Dois,MPEG audio file,Alternative & Punk
5204,Music,Titãs,9138846,Volume Dois,MPEG audio file,Alternative & Punk
5205,90’s Music,Titãs,9138846,Volume Dois,MPEG audio file,Alternative & Punk
5206,Music,Titãs,9138846,Volume Dois,MPEG audio file,Alternative & Punk
5207,Music,Titãs,8271418,Volume Dois,MPEG audio file,Alternative & Punk
5208,90’s Music,Titãs,8271418,Volume Dois,MPEG audio file,Alternative & Punk
5209,Music,Titãs,8271418,Volume Dois,MPEG audio file,Alternative & Punk
5210,Music,Toquinho & Vinícius,13490008,Vinícius De Moraes - Sem Limite,MPEG audio file,Bossa Nova
5211,Music,Toquinho & Vinícius,13490008,Vinícius De Moraes - Sem Limite,MPEG audio file,Bossa Nova
5212,Music,Toquinho & Vinícius,13125975,Vinícius De Moraes - Sem Limite,MPEG audio file,Bossa Nova
5213,Music,Toquinho & Vinícius,13125975,Vinícius De Moraes - Sem Limite,MPEG audio file,Bossa Nova
5214,Music,Toquinho & Vinícius,7117769,Vinícius De Moraes - Sem Limite,MPEG audio file,Bossa Nova
5215,Music,Toquinho & Vinícius,7117769,Vinícius De Moraes - Sem Limite,MPEG audio file,Bossa Nova
5216,Music,Toquinho & Vinícius,7541177,Vinícius De Moraes - Sem Limite,MPEG audio file,Bossa Nova
5217,Music,Toquinho & Vinícius,7541177,Vinícius De Moraes - Sem Limite,MPEG audio file,Bossa Nova
5218,Music,Toquinho & Vinícius,7927967,Vinícius De Moraes - Sem Limite,MPEG audio file,Bossa Nova
5219,Music,Toquinho & Vinícius,7927967,Vinícius De Moraes - Sem Limite,MPEG audio file,Bossa Nova
5220,Music,U2,9056902,Achtung Baby,MPEG audio file,Rock
5221,90’s Music,U2,9056902,Achtung Baby,MPEG audio file,Rock
5222,Music,U2,9056902,Achtung Baby,MPEG audio file,Rock
5223,Music,U2,7279392,Achtung Baby,MPEG audio file,Rock
5224,90’s Music,U2,7279392,Achtung Baby,MPEG audio file,Rock
5225,Music,U2,7279392,Achtung Baby,MPEG audio file,Rock
5226,Music,U2,9158892,Achtung Baby,MPEG audio file,Rock
5227,90’s Music,U2,9158892,Achtung Baby,MPEG audio file,Rock
5228,Music,U2,9158892,Achtung Baby,MPEG audio file,Rock
5229,Music,U2,9132485,Achtung Baby,MPEG audio file,Rock
5230,90’s Music,U2,9132485,Achtung Baby,MPEG audio file,Rock
5231,Music,U2,9132485,Achtung Baby,MPEG audio file,Rock
5232,Music,U2,10304369,Achtung Baby,MPEG audio file,Rock
5233,90’s Music,U2,10304369,Achtung Baby,MPEG audio file,Rock
5234,Music,U2,10304369,Achtung Baby,MPEG audio file,Rock
5235,Music,U2,11527614,Achtung Baby,MPEG audio file,Rock
5236,90’s Music,U2,11527614,Achtung Baby,MPEG audio file,Rock
5237,Music,U2,11527614,Achtung Baby,MPEG audio file,Rock
5238,Music,U2,8825399,Achtung Baby,MPEG audio file,Rock
5239,90’s Music,U2,8825399,Achtung Baby,MPEG audio file,Rock
5240,Music,U2,8825399,Achtung Baby,MPEG audio file,Rock
5241,Music,U2,8062057,Achtung Baby,MPEG audio file,Rock
5242,90’s Music,U2,8062057,Achtung Baby,MPEG audio file,Rock
5243,Music,U2,8062057,Achtung Baby,MPEG audio file,Rock
5244,Music,U2,7612124,Achtung Baby,MPEG audio file,Rock
5245,90’s Music,U2,7612124,Achtung Baby,MPEG audio file,Rock
5246,Music,U2,7612124,Achtung Baby,MPEG audio file,Rock
5247,Music,U2,10754631,Achtung Baby,MPEG audio file,Rock
5248,90’s Music,U2,10754631,Achtung Baby,MPEG audio file,Rock
5249,Music,U2,10754631,Achtung Baby,MPEG audio file,Rock
5250,Music,U2,8824723,Achtung Baby,MPEG audio file,Rock
5251,90’s Music,U2,8824723,Achtung Baby,MPEG audio file,Rock
5252,Music,U2,8824723,Achtung Baby,MPEG audio file,Rock
5253,Music,U2,8531766,Achtung Baby,MPEG audio file,Rock
5254,90’s Music,U2,8531766,Achtung Baby,MPEG audio file,Rock
5255,Music,U2,8531766,Achtung Baby,MPEG audio file,Rock
5256,Music,U2,8056723,All That You Can't Leave Behind,MPEG audio file,Rock
5257,Music,U2,8056723,All That You Can't Leave Behind,MPEG audio file,Rock
5258,Music,U2,8997366,All That You Can't Leave Behind,MPEG audio file,Rock
5259,Music,U2,8997366,All That You Can't Leave Behind,MPEG audio file,Rock
5260,Music,U2,7479414,All That You Can't Leave Behind,MPEG audio file,Rock
5261,Music,U2,7479414,All That You Can't Leave Behind,MPEG audio file,Rock
5262,Music,U2,9800861,All That You Can't Leave Behind,MPEG audio file,Rock
5263,Music,U2,9800861,All That You Can't Leave Behind,MPEG audio file,Rock
5264,Music,U2,8765761,All That You Can't Leave Behind,MPEG audio file,Rock
5265,Music,U2,8765761,All That You Can't Leave Behind,MPEG audio file,Rock
5266,Music,U2,7189647,All That You Can't Leave Behind,MPEG audio file,Rock
5267,Music,U2,7189647,All That You Can't Leave Behind,MPEG audio file,Rock
5268,Music,U2,7466069,All That You Can't Leave Behind,MPEG audio file,Rock
5269,Music,U2,7466069,All That You Can't Leave Behind,MPEG audio file,Rock
5270,Music,U2,9476171,All That You Can't Leave Behind,MPEG audio file,Rock
5271,Music,U2,9476171,All That You Can't Leave Behind,MPEG audio file,Rock
5272,Music,U2,8500491,All That You Can't Leave Behind,MPEG audio file,Rock
5273,Music,U2,8500491,All That You Can't Leave Behind,MPEG audio file,Rock
5274,Music,U2,10862323,All That You Can't Leave Behind,MPEG audio file,Rock
5275,Music,U2,10862323,All That You Can't Leave Behind,MPEG audio file,Rock
5276,Music,U2,10877148,All That You Can't Leave Behind,MPEG audio file,Rock
5277,Music,U2,10877148,All That You Can't Leave Behind,MPEG audio file,Rock
5278,Music,U2,7717990,B-Sides 1980-1990,MPEG audio file,Rock
5279,90’s Music,U2,7717990,B-Sides 1980-1990,MPEG audio file,Rock
5280,Music,U2,7717990,B-Sides 1980-1990,MPEG audio file,Rock
5281,Music,U2,9328802,B-Sides 1980-1990,MPEG audio file,Rock
5282,90’s Music,U2,9328802,B-Sides 1980-1990,MPEG audio file,Rock
5283,Music,U2,9328802,B-Sides 1980-1990,MPEG audio file,Rock
5284,Music,U2,9488294,B-Sides 1980-1990,MPEG audio file,Rock
5285,90’s Music,U2,9488294,B-Sides 1980-1990,MPEG audio file,Rock
5286,Music,U2,9488294,B-Sides 1980-1990,MPEG audio file,Rock
5287,Music,U2,9597568,B-Sides 1980-1990,MPEG audio file,Rock
5288,90’s Music,U2,9597568,B-Sides 1980-1990,MPEG audio file,Rock
5289,Music,U2,9597568,B-Sides 1980-1990,MPEG audio file,Rock
5290,Music,U2,9523336,B-Sides 1980-1990,MPEG audio file,Rock
5291,90’s Music,U2,9523336,B-Sides 1980-1990,MPEG audio file,Rock
5292,Music,U2,9523336,B-Sides 1980-1990,MPEG audio file,Rock
5293,Music,U2,9015513,B-Sides 1980-1990,MPEG audio file,Rock
5294,90’s Music,U2,9015513,B-Sides 1980-1990,MPEG audio file,Rock
5295,Music,U2,9015513,B-Sides 1980-1990,MPEG audio file,Rock
5296,Music,U2,8027028,B-Sides 1980-1990,MPEG audio file,Rock
5297,90’s Music,U2,8027028,B-Sides 1980-1990,MPEG audio file,Rock
5298,Music,U2,8027028,B-Sides 1980-1990,MPEG audio file,Rock
5299,Music,U2,9199746,B-Sides 1980-1990,MPEG audio file,Rock
5300,90’s Music,U2,9199746,B-Sides 1980-1990,MPEG audio file,Rock
5301,Music,U2,9199746,B-Sides 1980-1990,MPEG audio file,Rock
5302,Music,U2,9015416,B-Sides 1980-1990,MPEG audio file,Rock
5303,90’s Music,U2,9015416,B-Sides 1980-1990,MPEG audio file,Rock
5304,Music,U2,9015416,B-Sides 1980-1990,MPEG audio file,Rock
5305,Music,U2,7760916,How To Dismantle An Atomic Bomb,MPEG audio file,Rock
5306,Music,U2,7760916,How To Dismantle An Atomic Bomb,MPEG audio file,Rock
5307,Music,U2,10112863,How To Dismantle An Atomic Bomb,MPEG audio file,Rock
5308,Music,U2,10112863,How To Dismantle An Atomic Bomb,MPEG audio file,Rock
5309,Music,U2,9476723,How To Dismantle An Atomic Bomb,MPEG audio file,Rock
5310,Music,U2,9476723,How To Dismantle An Atomic Bomb,MPEG audio file,Rock
5311,Music,U2,11432026,How To Dismantle An Atomic Bomb,MPEG audio file,Rock
5312,Music,U2,11432026,How To Dismantle An Atomic Bomb,MPEG audio file,Rock
5313,Music,U2,7198014,How To Dismantle An Atomic Bomb,MPEG audio file,Rock
5314,Music,U2,7198014,How To Dismantle An Atomic Bomb,MPEG audio file,Rock
5315,Music,U2,8938285,How To Dismantle An Atomic Bomb,MPEG audio file,Rock
5316,Music,U2,8938285,How To Dismantle An Atomic Bomb,MPEG audio file,Rock
5317,Music,U2,9892349,How To Dismantle An Atomic Bomb,MPEG audio file,Rock
5318,Music,U2,9892349,How To Dismantle An Atomic Bomb,MPEG audio file,Rock
5319,Music,U2,7512912,How To Dismantle An Atomic Bomb,MPEG audio file,Rock
5320,Music,U2,7512912,How To Dismantle An Atomic Bomb,MPEG audio file,Rock
5321,Music,U2,9230041,How To Dismantle An Atomic Bomb,MPEG audio file,Rock
5322,Music,U2,9230041,How To Dismantle An Atomic Bomb,MPEG audio file,Rock
5323,Music,U2,8636998,How To Dismantle An Atomic Bomb,MPEG audio file,Rock
5324,Music,U2,8636998,How To Dismantle An Atomic Bomb,MPEG audio file,Rock
5325,Music,U2,10442206,Pop,MPEG audio file,Rock
5326,90’s Music,U2,10442206,Pop,MPEG audio file,Rock
5327,Music,U2,10442206,Pop,MPEG audio file,Rock
5328,Music,U2,10122694,Pop,MPEG audio file,Rock
5329,90’s Music,U2,10122694,Pop,MPEG audio file,Rock
5330,Music,U2,10122694,Pop,MPEG audio file,Rock
5331,Music,U2,11583042,Pop,MPEG audio file,Rock
5332,90’s Music,U2,11583042,Pop,MPEG audio file,Rock
5333,Music,U2,11583042,Pop,MPEG audio file,Rock
5334,Music,U2,10563329,Pop,MPEG audio file,Rock
5335,90’s Music,U2,10563329,Pop,MPEG audio file,Rock
5336,Music,U2,10563329,Pop,MPEG audio file,Rock
5337,Music,U2,9082838,Pop,MPEG audio file,Rock
5338,90’s Music,U2,9082838,Pop,MPEG audio file,Rock
5339,Music,U2,9082838,Pop,MPEG audio file,Rock
5340,Music,U2,9401017,Pop,MPEG audio file,Rock
5341,90’s Music,U2,9401017,Pop,MPEG audio file,Rock
5342,Music,U2,9401017,Pop,MPEG audio file,Rock
5343,Music,U2,8746301,Pop,MPEG audio file,Rock
5344,90’s Music,U2,8746301,Pop,MPEG audio file,Rock
5345,Music,U2,8746301,Pop,MPEG audio file,Rock
5346,Music,U2,9741603,Pop,MPEG audio file,Rock
5347,90’s Music,U2,9741603,Pop,MPEG audio file,Rock
5348,Music,U2,9741603,Pop,MPEG audio file,Rock
5349,Music,U2,9274144,Pop,MPEG audio file,Rock
5350,90’s Music,U2,9274144,Pop,MPEG audio file,Rock
5351,Music,U2,9274144,Pop,MPEG audio file,Rock
5352,Music,U2,10227333,Pop,MPEG audio file,Rock
5353,90’s Music,U2,10227333,Pop,MPEG audio file,Rock
5354,Music,U2,10227333,Pop,MPEG audio file,Rock
5355,Music,U2,9909484,Pop,MPEG audio file,Rock
5356,90’s Music,U2,9909484,Pop,MPEG audio file,Rock
